40.526473294	3,value
40.526495003	12,value
40.526510798	8,value
40.52656134	2,value
40.526571292	5,value
40.526573785	4,value
40.526585494	2,value
40.526602672	3,value
40.526641699	8,value
40.526651025	9,value
40.52665598	2,value
40.526657314	1,value
40.526676548	1,value
40.526697543	19,value
40.526714889	1,value
40.526715201	7,value
40.526718894	5,value
40.526729151	14,value
40.526743718	9,value
40.526747317	10,value
40.526756702	8,value
40.526759745	22,value
40.526760859	7,value
40.526772069	9,value
40.526806609	2,value
40.526813528	27,value
40.526813931	12,value
40.526845711	4,value
40.526868581	10,value
40.526903089	15,value
40.526955786	3,value
40.526976204	6,value
40.527008345	3,value
40.527056878	5,value
40.527057048	2,value
40.52707662	3,value
40.527084119	2,value
40.527085264	3,value
40.527116434	1,value
40.527121243	6,value
40.527140619	3,value
40.527195203	8,value
