03/01/2005	83,value
03/01/2006	1788,value
03/01/2007	1756,value
03/01/2008	1679,value
03/01/2009	1398,value
03/01/2010	1580,value
03/01/2011	1683,value
03/01/2012	1570,value
03/01/2013	1699,value
03/01/2014	1654,value
03/01/2015	1311,value
03/02/1986	1,value
03/02/1993	1,value
03/02/2000	2,value
03/02/2001	1,value
03/02/2002	1,value
03/02/2003	4,value
03/02/2004	3,value
03/02/2005	15,value
03/02/2006	1349,value
03/02/2007	1514,value
03/02/2008	1256,value
03/02/2009	877,value
03/02/2010	1346,value
03/02/2011	1444,value
03/02/2012	1464,value
03/02/2013	1292,value
03/02/2014	1171,value
03/02/2015	1114,value
03/03/1968	1,value
03/03/1998	1,value
03/03/2000	2,value
03/03/2001	1,value
03/03/2003	4,value
03/03/2004	1,value
03/03/2005	17,value
03/03/2006	1521,value
03/03/2007	1467,value
03/03/2008	1357,value
03/03/2009	1144,value
03/03/2010	1455,value
03/03/2011	1322,value
03/03/2012	1421,value
03/03/2013	1105,value
03/03/2014	1088,value
03/03/2015	1121,value
03/04/1919	1,value
03/04/1998	1,value
03/04/2000	1,value
03/04/2003	7,value
03/04/2004	6,value
03/04/2005	7,value
03/04/2006	1353,value
03/04/2007	1241,value
03/04/2008	1427,value
03/04/2009	1303,value
03/04/2010	1461,value
03/04/2011	1500,value
03/04/2012	1196,value
03/04/2013	1133,value
03/04/2014	1220,value
03/04/2015	1174,value
03/05/1997	1,value
03/05/2000	2,value
03/05/2001	1,value
03/05/2002	3,value
03/05/2003	4,value
03/05/2004	1,value
03/05/2005	17,value
03/05/2006	1168,value
03/05/2007	1282,value
03/05/2008	1477,value
03/05/2009	1486,value
03/05/2010	1606,value
03/05/2011	1443,value
03/05/2012	1319,value
03/05/2013	1289,value
03/05/2014	1371,value
03/05/2015	1058,value
03/06/1969	1,value
03/06/1976	1,value
03/06/1999	1,value
03/06/2001	1,value
03/06/2002	1,value
03/06/2003	1,value
03/06/2004	2,value
03/06/2005	13,value
03/06/2006	1459,value
03/06/2007	1184,value
03/06/2008	1516,value
03/06/2009	1557,value
03/06/2010	1443,value
03/06/2011	1075,value
03/06/2012	1309,value
