-73.717019189	6,value
-73.717056353	10,value
-73.717058785	19,value
-73.71706886	1,value
-73.717076793	5,value
-73.717098851	8,value
-73.717099959	19,value
-73.717139777	11,value
-73.717168474	17,value
-73.717193246	28,value
-73.717211895	1,value
-73.717218642	12,value
-73.717221454	1,value
-73.717234578	5,value
-73.71732418	35,value
-73.717340804	5,value
-73.717400686	25,value
-73.717405993	1,value
-73.717444116	4,value
-73.717468345	5,value
-73.717520351	2,value
-73.717534173	24,value
-73.717553279	14,value
-73.717593661	27,value
-73.717604822	6,value
-73.717627551	25,value
-73.717680783	9,value
-73.717684364	17,value
-73.71773252	2,value
-73.717735626	8,value
-73.717748428	16,value
-73.717765198	1,value
-73.717777745	3,value
-73.717779464	21,value
-73.717873658	1,value
-73.717880697	4,value
-73.717895566	16,value
-73.717895675	10,value
-73.717934908	18,value
-73.717945811	2,value
-73.717961671	1,value
-73.717971842	2,value
-73.717975918	21,value
-73.718006728	11,value
-73.718014446	6,value
-73.718032893	1,value
-73.718071419	13,value
-73.718076369	6,value
-73.718114834	1,value
-73.718119221	17,value
-73.718225563	49,value
-73.718230837	4,value
-73.718237787	5,value
-73.718288244	6,value
-73.718293164	1,value
-73.718293774	1,value
-73.718303666	5,value
-73.718324052	2,value
-73.718332198	2,value
-73.718347027	4,value
-73.718406718	4,value
-73.718420489	9,value
-73.718422823	8,value
-73.71844538	4,value
-73.718457767	3,value
-73.718465028	1,value
-73.718493015	16,value
-73.718495412	1,value
-73.718499247	4,value
-73.718520621	12,value
-73.718534669	4,value
-73.718549304	1,value
-73.718554192	4,value
-73.718555788	33,value
-73.718630361	1,value
-73.718635501	2,value
-73.718682399	23,value
-73.718692353	10,value
-73.718695461	7,value
-73.718696621	1,value
-73.718700137	2,value
-73.718700516	21,value
-73.71874239	2,value
-73.718777573	5,value
-73.718798486	1,value
-73.71882683	5,value
-73.718874805	3,value
-73.718879588	2,value
-73.718890426	9,value
-73.718900253	6,value
-73.718929342	6,value
-73.718935375	13,value
-73.718943253	8,value
-73.718945443	7,value
-73.71897361	1,value
-73.718995456	2,value
-73.718999533	6,value
-73.719072368	2,value
-73.719087	1,value
-73.7190967	7,value
-73.71913131	3,value
-73.719141843	15,value
-73.719195304	5,value
-73.719198766	12,value
-73.719206654	6,value
-73.71920784	2,value
-73.719249945	3,value
-73.71929184	4,value
-73.719324568	3,value
-73.719326292	4,value
-73.719353667	2,value
-73.719364331	6,value
-73.719367972	26,value
-73.719395962	24,value
-73.71946155	34,value
-73.71947374	10,value
-73.719489499	3,value
-73.719511815	3,value
-73.719523731	10,value
-73.719534698	20,value
-73.719538499	2,value
-73.719585315	17,value
-73.719628941	1,value
-73.719701389	1,value
-73.71972655	2,value
-73.719731262	13,value
-73.719747994	12,value
-73.719777777	2,value
-73.719781181	1,value
-73.719824596	10,value
-73.719841906	6,value
-73.719870204	16,value
-73.719896614	12,value
-73.719906436	23,value
-73.719950374	10,value
-73.719952648	3,value
-73.719965621	3,value
-73.719986376	1,value
-73.720026807	11,value
-73.720030051	3,value
-73.720032057	9,value
-73.720059004	8,value
-73.720080076	11,value
-73.720085517	10,value
-73.720098572	8,value
-73.720103219	5,value
-73.720106015	10,value
-73.720152845	4,value
-73.720201416	41,value
-73.72022228	8,value
-73.720223338	5,value
-73.720229248	2,value
-73.720269391	5,value
-73.720292441	2,value
-73.720298914	15,value
-73.720372176	2,value
-73.720381297	4,value
-73.720386798	3,value
-73.720404733	8,value
-73.72042665	13,value
-73.720437872	2,value
-73.720472283	3,value
-73.720488239	12,value
-73.720489077	1,value
-73.720531318	2,value
-73.720541318	7,value
