04/05/2009	1163,value
04/05/2010	1343,value
04/05/2011	1459,value
04/05/2012	1441,value
04/05/2013	1375,value
04/05/2014	1342,value
04/05/2015	892,value
04/06/2006	1590,value
04/06/2007	1329,value
04/06/2008	1293,value
04/06/2009	1334,value
04/06/2010	1475,value
04/06/2011	1496,value
04/06/2012	1374,value
04/06/2013	1238,value
04/06/2014	1131,value
04/06/2015	1231,value
04/07/2006	1559,value
04/07/2007	1280,value
04/07/2008	1476,value
04/07/2009	1518,value
04/07/2010	1536,value
04/07/2011	1569,value
04/07/2012	1306,value
04/07/2013	1103,value
04/07/2014	1166,value
04/07/2015	1354,value
04/08/2006	1301,value
04/08/2007	1001,value
04/08/2008	1530,value
04/08/2009	1587,value
04/08/2010	1588,value
04/08/2011	1492,value
04/08/2012	1003,value
04/08/2013	1281,value
04/08/2014	1458,value
04/08/2015	1378,value
04/09/2006	1238,value
04/09/2007	1329,value
04/09/2008	1565,value
04/09/2009	1482,value
04/09/2010	1543,value
04/09/2011	1365,value
04/09/2012	1295,value
04/09/2013	1508,value
04/09/2014	1449,value
04/09/2015	1284,value
04/10/2006	1532,value
04/10/2007	1465,value
04/10/2008	1576,value
04/10/2009	1405,value
04/10/2010	1283,value
04/10/2011	1200,value
04/10/2012	1370,value
04/10/2013	1498,value
04/10/2014	1383,value
04/10/2015	1225,value
04/11/2006	1574,value
04/11/2007	1568,value
04/11/2008	1601,value
04/11/2009	1206,value
04/11/2010	1256,value
04/11/2011	1436,value
04/11/2012	1380,value
04/11/2013	1479,value
04/11/2014	1469,value
04/11/2015	1208,value
04/12/2006	1719,value
04/12/2007	1330,value
04/12/2008	1441,value
04/12/2009	937,value
04/12/2010	1428,value
04/12/2011	1381,value
04/12/2012	1339,value
04/12/2013	1340,value
04/12/2014	1338,value
04/12/2015	1110,value
04/13/2006	1604,value
04/13/2007	1500,value
04/13/2008	1351,value
04/13/2009	1324,value
04/13/2010	1522,value
04/13/2011	1433,value
04/13/2012	1434,value
04/13/2013	1278,value
04/13/2014	1230,value
04/13/2015	1333,value
04/14/2006	1412,value
04/14/2007	1360,value
04/14/2008	1451,value
04/14/2009	1324,value
04/14/2010	1542,value
04/14/2011	1609,value
04/14/2012	1203,value
04/14/2013	1176,value
04/14/2014	1238,value
04/14/2015	1387,value
04/15/2006	1305,value
04/15/2007	946,value
04/15/2008	1564,value
04/15/2009	1305,value
04/15/2010	1486,value
04/15/2011	1483,value
04/15/2012	1256,value
04/15/2013	1324,value
04/15/2014	1248,value
04/15/2015	1582,value
04/16/2006	1116,value
04/16/2007	1400,value
04/16/2008	1570,value
04/16/2009	1340,value
04/16/2010	1521,value
04/16/2011	1133,value
04/16/2012	1455,value
04/16/2013	1422,value
04/16/2014	1407,value
04/16/2015	1454,value
04/17/2006	1499,value
04/17/2007	1613,value
04/17/2008	1519,value
04/17/2009	1426,value
04/17/2010	1333,value
04/17/2011	1119,value
04/17/2012	1592,value
04/17/2013	1472,value
04/17/2014	1323,value
04/17/2015	1444,value
04/18/2006	1519,value
04/18/2007	1675,value
04/18/2008	1511,value
04/18/2009	1348,value
04/18/2010	1156,value
04/18/2011	1364,value
